0.1046171 0.1046711 0.1047686 0.1049354 0.1052077 0.1056328 0.1062702 0.1071911 0.1084771 0.1102179 0.1125076 0.1154416 0.1191121 0.123605 0.128997 0.1353541 0.1427317 0.1511763 0.1607291 0.1714296 0.1833211 0.196455 0.2108954 0.2267211 0.2440283 0.2629307 0.2835591 0.3060613 0.3306012 0.3573573 0.3865218 0.4182981 0.4528968 0.4905315 0.5314112 0.5757329 0.6236726 0.6753757 0.7309492 0.7904536 0.8538983 0.9212373 0.99237 1.067141 1.145344 1.226728 1.311005 1.397855 1.486935 1.577887 1.670346 1.763948 1.858333 1.953154 2.048079 2.142796 2.237008 2.330455 2.422891 2.514099 2.603884 2.692079 2.77854 2.863142 2.945782 3.02638 3.10487 3.181205 3.255351 3.327288 3.397007 3.464516 3.529817 3.592937 3.6539 3.712739 3.769491 3.824198 3.876905 3.927662 3.976515 4.023517 4.068721 4.112181 4.153949 4.19408 4.232626 4.269645 4.305183 4.339295 4.372032 4.403444 4.433578 4.462483 4.490205 4.51679
0.2489236 0.271313 0.2955937 0.3218346 0.350055 0.3802015 0.4121259 0.4455653 0.4801319 0.5153183 0.5505217 0.5850902 0.6183835 0.6498399 0.6790341 0.7057139 0.7298077 0.7514044 0.7707114 0.7880054 0.8035842 0.8177289 0.8306809 0.8426322 0.853726 0.8640647 0.8737209 0.8827477 0.8911881 0.8990832 0.9064779 0.9134277 0.9200035 0.9262978 0.9324285 0.9385425 0.9448157 0.9514524 0.9586809 0.9667487 0.9759164 0.9864521 0.9986254 1.012706 1.028959 1.047645 1.069022 1.093346 1.120874 1.151865 1.186587 1.225319 1.268353 1.316 1.368593 1.426491 1.490085 1.559792 1.636072 1.719423 1.81039 1.909566 2.017598 2.135193 2.263123 2.402227 2.553423 2.717711 2.896182 3.090026 3.300539 3.529128 3.777344 4.046858 4.339499 4.657261 5.002315 5.377026 5.783971 6.225953 6.70604 7.227559 7.794141 8.409744 9.078677 9.805637 10.59574 11.45456 12.38817 13.40319 14.50684 15.70697 17.01216 18.43172 19.97584 21.65559
0.6381958 0.6386555 0.6394278 0.6406559 0.6425122 0.6451889 0.6488824 0.6537744 0.6600097 0.6676761 0.6767893 0.6872859 0.699026 0.7118064 0.7253801 0.7394807 0.7538446 0.7682305 0.7824317 0.7962825 0.8096592 0.8224761 0.8346802 0.8462443 0.8571605 0.8674342 0.87708 0.8861179 0.8945708 0.9024632 0.9098194 0.9166626 0.923014 0.9288915 0.9343088 0.9392749 0.943793 0.9478609 0.9514706 0.9546092 0.9572597 0.9594028 0.9610175 0.9620848 0.9625873 0.9625118 0.9618505 0.9606017 0.9587708 0.9563688 0.9534138 0.9499302 0.9459473 0.941499 0.9366215 0.931355 0.9257429 0.9198241 0.9136417 0.907237 0.9006498 0.8939184 0.8870785 0.8801642 0.8732078 0.8662368 0.8592776 0.8523541 0.8454873 0.8386958 0.8319963 0.8254015 0.8189257 0.8125778 0.8063668 0.8002996 0.7943817 0.7886173 0.7830098 0.7775603 0.7722713 0.7671422 0.762173 0.7573627 0.7527097 0.7482121 0.7438675 0.7396729 0.735626 0.7317232 0.7279613 0.7243367 0.7208459 0.7174852 0.714251 0.7111391
