DV11 1 -0.002471 0.014186 -0.002471 0.011909
DV11 2 -0.004031 0.014635 -0.004031 0.012222
DV11 3 -0.002620 0.015861 -0.002620 0.012261
DV12 0 0.004882 0.003106 0.004882 -0.000080
DV12 1 0.006774 0.003246 0.006774 -0.000362
DV12 2 0.004720 0.003376 0.004720 0.000141
DV12 3 0.006313 0.003797 0.006313 -0.000201
DV17 0 0.001668 0.003944 0.001668 0.006305
DV17 1 0.001979 0.004635 0.001979 0.007171
DV17 2 0.001981 0.004797 0.001981 0.005294
DV17 3 0.002079 0.005109 0.002079 0.006010
DV18 0 -0.000419 -0.006831 -0.000419 -0.009083
DV18 1 -0.001039 -0.006253 -0.001039 -0.008382
DV18 2 -0.000699 -0.007660 -0.000699 -0.008979
DV18 3 0.000504 -0.007103 0.000504 -0.010126
DV19 0 0.001044 0.010129 0.001044 0.011133
DV19 1 0.001779 0.010525 0.001779 0.010549
DV19 2 0.001792 0.010005 0.001792 0.011863
DV19 3 0.001558 0.009592 0.001558 0.011835
DV20 0 0.001578 -0.002544 0.001578 0.000974
DV20 1 0.002270 -0.001295 0.002270 0.000881
DV20 2 0.001106 -0.002945 0.001106 0.000511
DV20 3 0.000630 -0.002501 0.000630 -0.000769
DV21 0 0.001744 0.008184 0.001744 0.009772
DV21 1 0.000604 0.008683 0.000604 0.010394
DV21 2 0.000790 0.007731 0.000790 0.010219
DV21 3 0.001558 0.008274 0.001558 0.010698
DV24 0 0.000964 0.003658 0.000964 0.002448
DV24 1 0.001783 0.003823 0.001783 0.003469
DV24 2 0.000758 0.004783 0.000758 0.003354
DV24 3 0.000119 0.004742 0.000119 0.003915
DV25 0 0.000187 0.012776 0.000187 0.013517
DV25 1 0.000032 0.013610 0.000032 0.013154
DV25 2 -0.000662 0.015617 -0.000662 0.012295
DV25 3 -0.001246 0.015813 -0.001246 0.013185
PM03 0 0.002061 0.001820 0.002061 -0.002167
PM03 1 0.001695 0.001307 0.001695 -0.002641
PM03 2 0.001759 0.002536 0.001759 -0.002215
PM03 3 0.002660 0.001977 0.002660 -0.002693
PM04 0 0.002450 0.005817 0.002450 0.003331
PM04 1 0.002905 0.006745 0.002905 0.003584
PM04 2 0.002150 0.006609 0.002150 0.003018
PM04 3 0.005054 0.005192 0.005054 0.020683
